,open,high,low,close
2022-11-01,1.14921,1.15274,1.14586,1.14895
2022-11-02,1.13823,1.14218,1.11626,1.13843
2022-11-03,1.11708,1.13338,1.11633,1.11712
2022-11-06,1.13379,1.14832,1.12953,1.13316
2022-11-07,1.15134,1.15976,1.14313,1.15179
2022-11-08,1.15488,1.15668,1.13593,1.15527
2022-11-09,1.13691,1.16828,1.13651,1.13682
2022-11-10,1.16992,1.18,1.16489,1.16956
2022-11-13,1.17975,1.18283,1.17119,1.17991
2022-11-14,1.17525,1.20041,1.17429,1.17525
2022-11-15,1.18811,1.19414,1.18325,1.18804
2022-11-16,1.19189,1.19557,1.17647,1.19153
2022-11-17,1.18594,1.195,1.18593,1.18602
2022-11-20,1.18867,1.18876,1.17805,1.18864
2022-11-21,1.18245,1.19022,1.18231,1.18276
2022-11-22,1.18989,1.20783,1.18734,1.18946
2022-11-23,1.20785,1.21542,1.20605,1.20735
2022-11-24,1.21102,1.213,1.20619,1.21134
2022-11-27,1.20605,1.2118,1.20227,1.20547
2022-11-28,1.19632,1.20637,1.19549,1.19603
2022-11-29,1.19439,1.20275,1.19038,1.19469
2022-11-30,1.20755,1.22969,1.20737,1.20775
2022-12-01,1.22544,1.22965,1.21392,1.22593
2022-12-04,1.22975,1.23448,1.21654,1.22972
2022-12-05,1.21936,1.22633,1.21589,1.21924
2022-12-06,1.21339,1.22237,1.21079,1.2133
2022-12-07,1.22134,1.22466,1.21564,1.22124
2022-12-08,1.22348,1.23235,1.22229,1.2236
2022-12-11,1.22368,1.23001,1.22134,1.22392
2022-12-12,1.22701,1.24415,1.22514,1.22708
2022-12-13,1.23556,1.24221,1.23439,1.23567
2022-12-14,1.24193,1.24255,1.22043,1.24194
2022-12-15,1.21913,1.22226,1.21224,1.21892
2022-12-18,1.21607,1.22416,1.21234,1.21603
2022-12-19,1.2156,1.22193,1.20869,1.21533
2022-12-20,1.21892,1.21904,1.2071,1.21892
2022-12-21,1.20773,1.21462,1.19943,1.20774
2022-12-22,1.20389,1.20901,1.20205,1.20399
2022-12-25,1.206,1.20961,1.2054,1.206
2022-12-26,1.20836,1.21123,1.20034,1.20842
2022-12-27,1.20278,1.21242,1.20034,1.20273
2022-12-28,1.2033,1.20758,1.20155,1.20285
2022-12-29,1.20566,1.21068,1.20127,1.20563
2023-01-01,1.21202,1.21234,1.20376,1.21203
2023-01-02,1.2064,1.209,1.19038,1.20629
2023-01-03,1.19677,1.20866,1.19677,1.19697
2023-01-04,1.20527,1.20782,1.1878,1.20571
2023-01-05,1.19103,1.20675,1.18446,1.19123
2023-01-08,1.21208,1.22073,1.20953,1.21164
2023-01-09,1.21847,1.21981,1.21125,1.21849
2023-01-10,1.21545,1.21779,1.21019,1.21545
2023-01-11,1.21601,1.22374,1.20972,1.21595
2023-01-12,1.22164,1.2247,1.21518,1.22178
2023-01-15,1.22246,1.22886,1.21743,1.22267
2023-01-16,1.22088,1.22998,1.21706,1.22078
2023-01-17,1.22836,1.24332,1.22565,1.22847
2023-01-18,1.23467,1.23755,1.23139,1.23477
2023-01-19,1.2392,1.24,1.23365,1.23933
2023-01-22,1.24073,1.24493,1.23247,1.24063
2023-01-23,1.23793,1.24137,1.2265,1.23798
2023-01-24,1.23324,1.23991,1.22856,1.23292
2023-01-25,1.24116,1.24308,1.2346,1.24125
2023-01-26,1.2415,1.24193,1.23481,1.24153
2023-01-29,1.24012,1.24176,1.23687,1.24003
2023-01-30,1.23522,1.23701,1.22864,1.23536
2023-01-31,1.23078,1.23472,1.23032,1.23089
2023-02-01,1.23887,1.24019,1.22406,1.239
2023-02-02,1.22219,1.22662,1.20658,1.2223
2023-02-05,1.20446,1.20785,1.20064,1.20452
2023-02-06,1.20272,1.206,1.19632,1.20267
2023-02-07,1.20547,1.21104,1.20396,1.20546
2023-02-08,1.20729,1.21924,1.20578,1.20715
2023-02-09,1.21167,1.21384,1.20604,1.21168
2023-02-12,1.20512,1.21437,1.20325,1.20523
2023-02-13,1.21513,1.2257,1.21211,1.21521
2023-02-14,1.21748,1.21815,1.19911,1.21743
2023-02-15,1.20418,1.20739,1.19672,1.20398
2023-02-16,1.19746,1.20314,1.19168,1.19753
2023-02-19,1.20283,1.20565,1.20155,1.20298
2023-02-20,1.20372,1.21439,1.19913,1.20392
2023-02-21,1.21099,1.21356,1.20585,1.21093
2023-02-22,1.20491,1.20754,1.20135,1.20499
2023-02-23,1.20173,1.20406,1.19315,1.20178
2023-02-26,1.19511,1.20569,1.19232,1.19524
2023-02-27,1.2063,1.21426,1.20276,1.20616
2023-02-28,1.20314,1.20882,1.19669,1.20335
2023-03-01,1.20304,1.20363,1.19276,1.20299
2023-03-02,1.19504,1.20188,1.19493,1.19516
2023-03-05,1.20305,1.2048,1.19944,1.20285
2023-03-06,1.20267,1.2064,1.18525,1.20265
2023-03-07,1.18294,1.18579,1.18079,1.18277
2023-03-08,1.18495,1.19355,1.18338,1.18502
2023-03-09,1.19239,1.21098,1.19116,1.19225
2023-03-12,1.20772,1.21761,1.20515,1.20793
2023-03-13,1.21681,1.22021,1.21415,1.21714
2023-03-14,1.2152,1.21815,1.20191,1.21521
2023-03-15,1.20683,1.21167,1.20294,1.20693
2023-03-16,1.21118,1.21766,1.21032,1.21105
2023-03-19,1.21881,1.22651,1.21681,1.21877
2023-03-20,1.22748,1.22818,1.21829,1.22763
2023-03-21,1.22258,1.22957,1.22093,1.22251
2023-03-22,1.22787,1.23426,1.22666,1.22797
2023-03-23,1.22794,1.229,1.21923,1.22815
2023-03-26,1.22419,1.2291,1.22199,1.2246
2023-03-27,1.22972,1.2349,1.2282,1.22975
2023-03-28,1.23362,1.236,1.2305,1.23305
2023-03-29,1.23112,1.23836,1.22954,1.23136
2023-03-30,1.23873,1.24227,1.23451,1.23873
2023-04-02,1.22889,1.24201,1.22769,1.2287
2023-04-03,1.2421,1.25204,1.23963,1.24231
2023-04-04,1.24995,1.25147,1.24363,1.24984
2023-04-05,1.24648,1.24863,1.24143,1.24631
2023-04-06,1.24411,1.24562,1.23943,1.2439
2023-04-09,1.24346,1.24428,1.23487,1.24316
2023-04-10,1.23951,1.24573,1.23877,1.23922
2023-04-11,1.24301,1.24835,1.23996,1.2431
2023-04-12,1.24914,1.25367,1.24799,1.24927
2023-04-13,1.25232,1.2547,1.24143,1.25253
2023-04-16,1.2402,1.24394,1.2355,1.24002
2023-04-17,1.23742,1.24497,1.23681,1.23755
2023-04-18,1.24296,1.24733,1.23936,1.24255
2023-04-19,1.24289,1.24663,1.24063,1.24289
2023-04-20,1.24394,1.24471,1.23704,1.24409
2023-04-23,1.24483,1.24684,1.24136,1.24497
2023-04-24,1.24995,1.25069,1.23885,1.25
2023-04-25,1.24162,1.25116,1.24036,1.24148
2023-04-26,1.24715,1.24937,1.24387,1.24715
2023-04-27,1.25006,1.25813,1.24487,1.24975
2023-04-30,1.25584,1.257,1.24895,1.25576
2023-05-01,1.24874,1.25122,1.24366,1.24859
2023-05-02,1.24797,1.25521,1.24696,1.24766
2023-05-03,1.25687,1.25968,1.25523,1.2569
2023-05-04,1.25826,1.2651,1.2566,1.25834
2023-05-07,1.2631,1.26694,1.26282,1.26306
2023-05-08,1.26127,1.26392,1.25805,1.26127
2023-05-09,1.26256,1.26791,1.26041,1.26247
2023-05-10,1.2629,1.26406,1.24998,1.2627
2023-05-11,1.25102,1.25409,1.24595,1.25081
2023-05-14,1.24538,1.25254,1.24456,1.2451
2023-05-15,1.2526,1.25458,1.24668,1.25252
2023-05-16,1.2487,1.24941,1.24221,1.24844
2023-05-17,1.24825,1.24937,1.24006,1.24828
2023-05-18,1.24131,1.24786,1.23939,1.24123
2023-05-21,1.24612,1.24726,1.2415,1.24611
2023-05-22,1.2436,1.24469,1.23733,1.24344
2023-05-23,1.24185,1.24642,1.2358,1.24173
2023-05-24,1.23684,1.23859,1.23191,1.2371
2023-05-25,1.23191,1.23943,1.23122,1.23183
2023-05-28,1.2346,1.23732,1.23367,1.23469
2023-05-29,1.23474,1.24452,1.23285,1.23493
2023-05-30,1.24147,1.24251,1.2349,1.24119
2023-05-31,1.24456,1.2537,1.24032,1.24469
2023-06-01,1.25296,1.25452,1.24581,1.2526
2023-06-04,1.24299,1.24409,1.23697,1.24302
2023-06-05,1.24329,1.24584,1.23936,1.24332
2023-06-06,1.24315,1.24997,1.23962,1.24285
2023-06-07,1.24473,1.25571,1.2442,1.24459
2023-06-08,1.25589,1.25913,1.25357,1.25595
2023-06-11,1.25781,1.25994,1.2488,1.2581
2023-06-12,1.25149,1.26196,1.25149,1.25153
2023-06-13,1.26072,1.26999,1.26008,1.26068
2023-06-14,1.26715,1.27654,1.2631,1.26709
2023-06-15,1.27862,1.28477,1.27689,1.27858
2023-06-18,1.28337,1.284,1.27866,1.28304
2023-06-19,1.27949,1.28057,1.27152,1.27948
2023-06-20,1.27647,1.27979,1.26936,1.27654
2023-06-21,1.27712,1.28172,1.27303,1.2772
2023-06-22,1.27452,1.27505,1.2692,1.27471
2023-06-25,1.27325,1.27483,1.26897,1.27296
2023-06-26,1.27092,1.27592,1.27049,1.2712
2023-06-27,1.27445,1.27514,1.26083,1.27447
2023-06-28,1.26413,1.26659,1.25926,1.26425
2023-06-29,1.2615,1.27262,1.26014,1.26146
2023-07-02,1.26936,1.27194,1.26603,1.26933
2023-07-03,1.26904,1.27364,1.26847,1.26929
2023-07-04,1.27209,1.27341,1.26892,1.27176
2023-07-05,1.27063,1.27804,1.26762,1.27045
2023-07-06,1.27423,1.28401,1.27272,1.27428
2023-07-09,1.28386,1.28386,1.27527,1.2839
2023-07-10,1.28632,1.29333,1.28598,1.28647
2023-07-11,1.29349,1.30022,1.29051,1.29348
2023-07-12,1.2998,1.31134,1.29902,1.29963
2023-07-13,1.31315,1.31423,1.30952,1.31285
2023-07-16,1.30912,1.31072,1.30545,1.30902
2023-07-17,1.30709,1.31246,1.30513,1.30717
2023-07-18,1.30351,1.30395,1.28717,1.30351
2023-07-19,1.29398,1.29651,1.28419,1.29398
2023-07-20,1.28697,1.29039,1.28179,1.28723
2023-07-23,1.28518,1.28834,1.27992,1.28535
2023-07-24,1.28125,1.28773,1.28107,1.28126
2023-07-25,1.28934,1.29363,1.28761,1.28939
2023-07-26,1.29286,1.29954,1.28273,1.29272
2023-07-27,1.27943,1.28853,1.27647,1.27938
2023-07-30,1.28538,1.28733,1.28296,1.2854
2023-07-31,1.2832,1.28386,1.27416,1.2834
2023-08-01,1.27912,1.27974,1.26818,1.27957
2023-08-02,1.27176,1.27285,1.26259,1.27204
2023-08-03,1.27162,1.27827,1.26916,1.27163
2023-08-06,1.27512,1.27861,1.27139,1.27479
2023-08-07,1.27859,1.27859,1.26859,1.2782
2023-08-08,1.27444,1.27784,1.27125,1.27416
2023-08-09,1.27189,1.28113,1.27108,1.27201
2023-08-10,1.26662,1.27371,1.26662,1.26701
2023-08-13,1.2695,1.27163,1.26191,1.2695
2023-08-14,1.26862,1.27527,1.2677,1.26852
2023-08-15,1.27002,1.27659,1.26884,1.27013
2023-08-16,1.2727,1.27867,1.27052,1.27282
2023-08-17,1.27479,1.27663,1.26908,1.27502
2023-08-20,1.27418,1.2765,1.2711,1.27419
2023-08-21,1.27613,1.2801,1.2721,1.27608
2023-08-22,1.27317,1.27641,1.26164,1.27316
2023-08-23,1.27209,1.2729,1.26294,1.27205
2023-08-24,1.25934,1.2647,1.25488,1.25929
2023-08-27,1.25919,1.26107,1.25674,1.25897
2023-08-28,1.2613,1.26357,1.25639,1.26111
2023-08-29,1.2639,1.27437,1.26201,1.26368
2023-08-30,1.27131,1.27346,1.26544,1.27118
2023-08-31,1.26714,1.271,1.25905,1.26728
2023-09-03,1.25913,1.26435,1.25891,1.25914
2023-09-04,1.26263,1.26319,1.25294,1.26231
2023-09-05,1.25683,1.25883,1.24849,1.25706
2023-09-06,1.24995,1.2508,1.24487,1.24988
2023-09-07,1.24755,1.25131,1.24688,1.24751
2023-09-10,1.24891,1.25475,1.24838,1.249
2023-09-11,1.25075,1.25218,1.24608,1.25088
2023-09-12,1.24953,1.25116,1.24425,1.24917
2023-09-13,1.24877,1.2507,1.24034,1.24895
2023-09-14,1.24005,1.24456,1.23865,1.24019
2023-09-17,1.23976,1.24103,1.23712,1.23976
2023-09-18,1.2386,1.24244,1.23718,1.23838
2023-09-19,1.23934,1.24094,1.23371,1.23936
2023-09-20,1.23276,1.23317,1.2248,1.23289
2023-09-21,1.22921,1.22923,1.22344,1.22942
2023-09-24,1.22428,1.22519,1.2196,1.22419
2023-09-25,1.22143,1.22152,1.21609,1.22131
2023-09-26,1.21465,1.21643,1.21296,1.21468
2023-09-27,1.21372,1.22235,1.21212,1.21353
2023-09-28,1.22085,1.22714,1.21825,1.22048
2023-10-01,1.21911,1.22196,1.21164,1.2193
2023-10-02,1.20888,1.2101,1.20546,1.20912
2023-10-03,1.20785,1.2176,1.20425,1.20785
2023-10-04,1.21365,1.21739,1.2109,1.21374
2023-10-05,1.21887,1.22608,1.21077,1.21877
2023-10-08,1.22219,1.22243,1.21643,1.22209
2023-10-09,1.22525,1.22877,1.22133,1.22504
2023-10-10,1.2292,1.23361,1.22705,1.22914
2023-10-11,1.23169,1.23308,1.22072,1.23163
2023-10-12,1.2184,1.22235,1.21327,1.21832
2023-10-15,1.21548,1.21996,1.21443,1.21538
2023-10-16,1.22125,1.22169,1.21347,1.22115
2023-10-17,1.2178,1.22117,1.21403,1.21788
2023-10-18,1.21436,1.21589,1.20928,1.21434
2023-10-19,1.21372,1.21603,1.20948,1.21372
2023-10-22,1.21638,1.22362,1.21433,1.2164
2023-10-23,1.22514,1.22883,1.21595,1.22503
2023-10-24,1.21632,1.21773,1.21156,1.21619
2023-10-25,1.21021,1.2132,1.20704,1.21035
2023-10-26,1.21361,1.21618,1.21065,1.21371
2023-10-29,1.21131,1.21659,1.20926,1.21137
2023-10-30,1.21652,1.21993,1.212,1.21657
2023-10-31,1.21513,1.21652,1.20978,1.21521
2023-11-01,1.21843,1.22242,1.21564,1.21822
2023-11-02,1.2191,1.23745,1.21855,1.21918
2023-11-05,1.23723,1.24295,1.23669,1.23738
2023-11-06,1.23445,1.23476,1.22772,1.23455
2023-11-07,1.22901,1.23013,1.22433,1.22918
2023-11-08,1.22861,1.23092,1.22538,1.2285
2023-11-09,1.2216,1.22382,1.2189,1.2217
2023-11-12,1.22303,1.22717,1.22246,1.22282
2023-11-13,1.22803,1.2488,1.22654,1.22806
2023-11-14,1.24941,1.24992,1.24057,1.24945
2023-11-15,1.24238,1.24552,1.23782,1.24224
2023-11-16,1.24157,1.24425,1.23759,1.2415
2023-11-19,1.24541,1.25102,1.24468,1.24545
2023-11-20,1.25091,1.25584,1.25058,1.25091
2023-11-21,1.25455,1.25488,1.24493,1.25442
2023-11-22,1.24911,1.25628,1.24899,1.249
2023-11-23,1.25329,1.26167,1.25254,1.25335
2023-11-26,1.2601,1.26441,1.25921,1.26003
2023-11-27,1.26357,1.27141,1.26083,1.26344
2023-11-28,1.27134,1.27325,1.26664,1.27123
2023-11-29,1.26958,1.271,1.26056,1.26964
2023-11-30,1.26319,1.26897,1.26161,1.26317
2023-12-03,1.27121,1.27128,1.26057,1.27131
2023-12-04,1.26341,1.26505,1.25834,1.26341
2023-12-05,1.25949,1.26138,1.25818,1.25945
2023-12-06,1.2558,1.25938,1.25455,1.25587
2023-12-07,1.25881,1.26011,1.25047,1.25895
2023-12-10,1.25574,1.25913,1.25359,1.25548
2023-12-11,1.25541,1.26084,1.25186,1.25546
2023-12-12,1.25697,1.25707,1.25063,1.25707
2023-12-13,1.26216,1.27791,1.26142,1.26229
2023-12-14,1.27711,1.2791,1.26855,1.27714
2023-12-17,1.26728,1.27036,1.26306,1.26723
2023-12-18,1.26534,1.27615,1.26502,1.26518
2023-12-19,1.27307,1.27311,1.26328,1.27327
2023-12-20,1.26406,1.26921,1.26148,1.26413
2023-12-21,1.26862,1.27453,1.26807,1.2685
2023-12-24,1.2677,1.27466,1.2677,1.2677
2023-12-25,1.27049,1.27194,1.26855,1.27049
2023-12-26,1.27283,1.28011,1.27005,1.27272
2023-12-27,1.28023,1.28268,1.27401,1.28008
2023-12-28,1.27354,1.27725,1.27028,1.2734
2023-12-31,1.273,1.2733,1.26936,1.273
2024-01-01,1.27285,1.27606,1.26124,1.27288
2024-01-02,1.26237,1.26525,1.26183,1.26231
2024-01-03,1.26752,1.27282,1.26579,1.26743
2024-01-04,1.26822,1.27701,1.26129,1.26841
2024-01-07,1.2717,1.2765,1.26751,1.27178
2024-01-08,1.27419,1.2765,1.26916,1.27452
2024-01-09,1.27146,1.27421,1.26873,1.27129
2024-01-10,1.27452,1.27747,1.2691,1.27452
2024-01-11,1.27795,1.27846,1.27214,1.27778
2024-01-14,1.27364,1.27401,1.27142,1.27366
2024-01-15,1.27171,1.27171,1.2621,1.27162
2024-01-16,1.26392,1.26955,1.25975,1.26385
2024-01-17,1.26777,1.27049,1.26505,1.26768
2024-01-18,1.2712,1.27162,1.26632,1.27099
2024-01-21,1.27008,1.27307,1.26883,1.26999
2024-01-22,1.27083,1.27471,1.26553,1.2707
2024-01-23,1.26942,1.27737,1.26868,1.2692
2024-01-24,1.27184,1.27423,1.26929,1.27188
2024-01-25,1.2707,1.27575,1.26773,1.27083
2024-01-28,1.26971,1.27194,1.26632,1.26976
2024-01-29,1.27141,1.27214,1.26429,1.27133
2024-01-30,1.26952,1.27493,1.26679,1.26955
2024-01-31,1.26807,1.27254,1.26263,1.26785
2024-02-01,1.27473,1.27729,1.26237,1.27473
2024-02-04,1.26169,1.26299,1.252,1.2622
2024-02-05,1.25345,1.25946,1.25345,1.25345
2024-02-06,1.2604,1.26419,1.25976,1.26065
2024-02-07,1.26275,1.2639,1.25748,1.26274
2024-02-08,1.26215,1.26422,1.2601,1.26205
2024-02-11,1.26387,1.26541,1.26075,1.26373
2024-02-12,1.26275,1.26834,1.25778,1.26275
2024-02-13,1.25913,1.2611,1.2537,1.25907
2024-02-14,1.25682,1.25965,1.25426,1.25683
2024-02-15,1.25992,1.26024,1.25544,1.25992
2024-02-18,1.26111,1.26298,1.25834,1.26111
2024-02-19,1.25883,1.2667,1.25802,1.25876
2024-02-20,1.26264,1.26379,1.2604,1.26274
2024-02-21,1.26389,1.27097,1.26126,1.26381
2024-02-22,1.26614,1.27018,1.26497,1.26637
2024-02-25,1.26711,1.26995,1.26573,1.26727
2024-02-26,1.26846,1.26969,1.26619,1.26846
2024-02-27,1.26807,1.26842,1.26247,1.26817
2024-02-28,1.26619,1.26822,1.26291,1.2663
2024-02-29,1.26272,1.26561,1.26011,1.26255
2024-03-03,1.26613,1.27066,1.26568,1.26603
2024-03-04,1.26904,1.27335,1.26727,1.2692
2024-03-05,1.2705,1.27611,1.26904,1.27049
2024-03-06,1.27364,1.27988,1.27239,1.27354
2024-03-07,1.28138,1.28906,1.2802,1.28156
2024-03-10,1.28561,1.28624,1.27961,1.28551
2024-03-11,1.28185,1.28255,1.27483,1.28198
2024-03-12,1.27966,1.2809,1.27761,1.27959
2024-03-13,1.2802,1.28235,1.27307,1.28021
2024-03-14,1.27465,1.27592,1.27307,1.27458
2024-03-17,1.27319,1.27486,1.27226,1.27314
2024-03-18,1.27272,1.27291,1.26698,1.27272
2024-03-19,1.27178,1.27301,1.2685,1.27194
2024-03-20,1.27984,1.28039,1.26605,1.27984
2024-03-21,1.26614,1.26759,1.25774,1.26619
2024-03-24,1.25979,1.26518,1.25927,1.25979
2024-03-25,1.2637,1.26679,1.26259,1.26379
2024-03-26,1.26283,1.2639,1.2606,1.26285
2024-03-27,1.26171,1.26497,1.25865,1.26167
2024-03-28,1.26242,1.26481,1.26103,1.26263
2024-03-31,1.26382,1.26438,1.25408,1.26373
2024-04-01,1.25475,1.25786,1.25408,1.25455
2024-04-02,1.25766,1.26355,1.25636,1.25769
2024-04-03,1.26539,1.26817,1.26454,1.26518
2024-04-04,1.26397,1.26501,1.25758,1.26402
2024-04-07,1.26263,1.26558,1.26135,1.26253
2024-04-08,1.26598,1.27091,1.26502,1.26587
2024-04-09,1.26777,1.27053,1.25349,1.26777
2024-04-10,1.2537,1.25777,1.25117,1.25376
2024-04-11,1.25564,1.25589,1.24289,1.25548
2024-04-14,1.24601,1.24984,1.24435,1.24618
2024-04-15,1.24469,1.24735,1.24114,1.24474
2024-04-16,1.2431,1.24818,1.24177,1.2431
2024-04-17,1.24536,1.24846,1.24378,1.24538
2024-04-18,1.24363,1.24688,1.2392,1.24377
2024-04-21,1.23762,1.23927,1.23012,1.23758
2024-04-22,1.23501,1.24579,1.23334,1.23503
2024-04-23,1.2455,1.24673,1.24239,1.24533
2024-04-24,1.24597,1.25235,1.24558,1.24595
2024-04-25,1.2508,1.25415,1.24507,1.25091
2024-04-28,1.2511,1.25549,1.25084,1.25105
2024-04-29,1.256,1.25628,1.25056,1.25598
2024-04-30,1.24894,1.24984,1.24682,1.24902
2024-05-01,1.25371,1.2547,1.24729,1.25393
2024-05-02,1.254,1.26294,1.25299,1.25406
2024-05-05,1.25411,1.25943,1.25395,1.25411
2024-05-06,1.256,1.25702,1.25316,1.25598
2024-05-07,1.25033,1.25056,1.24673,1.25014
2024-05-08,1.24936,1.25207,1.24491,1.24933
2024-05-09,1.25254,1.25415,1.25039,1.25257
2024-05-12,1.25235,1.25691,1.25186,1.25229
2024-05-13,1.25597,1.2593,1.25117,1.25619
2024-05-14,1.25846,1.26711,1.25846,1.25853
2024-05-15,1.26892,1.27005,1.26454,1.269
2024-05-16,1.26727,1.27086,1.26454,1.2672
2024-05-19,1.27079,1.27129,1.26915,1.27065
2024-05-20,1.27105,1.27273,1.26929,1.27108
2024-05-21,1.27104,1.27613,1.2701,1.27113
2024-05-22,1.27209,1.2747,1.27062,1.2721
2024-05-23,1.26937,1.27514,1.26828,1.26941
2024-05-26,1.27345,1.2779,1.27345,1.27361
2024-05-27,1.27727,1.27998,1.27631,1.27724
2024-05-28,1.276,1.27717,1.27071,1.27584
2024-05-29,1.26982,1.27476,1.26818,1.2698
2024-05-30,1.27303,1.27655,1.27016,1.27304
2024-06-02,1.27441,1.27939,1.26955,1.27437
2024-06-03,1.28102,1.28172,1.27444,1.28102
2024-06-04,1.2773,1.27953,1.27577,1.2773
2024-06-05,1.27939,1.28107,1.27655,1.27948
2024-06-06,1.27943,1.28108,1.27175,1.27933
2024-06-09,1.27287,1.27324,1.26891,1.27294
2024-06-10,1.27259,1.27494,1.27076,1.27264
2024-06-11,1.27384,1.28601,1.27336,1.27405
2024-06-12,1.27967,1.28061,1.27528,1.27962
2024-06-13,1.27544,1.27649,1.26581,1.27551
2024-06-16,1.26839,1.26908,1.26598,1.26831
2024-06-17,1.27142,1.27204,1.26694,1.2716
2024-06-18,1.27083,1.274,1.27025,1.27075
2024-06-19,1.27209,1.27209,1.2667,1.2722
2024-06-20,1.26605,1.26698,1.26256,1.26605
2024-06-23,1.26397,1.26984,1.26336,1.2639
2024-06-24,1.26831,1.27025,1.26715,1.26834
2024-06-25,1.26847,1.2692,1.26208,1.2684
2024-06-26,1.26215,1.26694,1.26135,1.26218
2024-06-27,1.26438,1.26618,1.26202,1.26457
2024-06-30,1.26502,1.26954,1.26374,1.26486
2024-07-01,1.26462,1.26854,1.26164,1.26457
2024-07-02,1.26881,1.27771,1.26791,1.26904
2024-07-03,1.27478,1.27673,1.27405,1.27478
2024-07-04,1.27561,1.28138,1.27561,1.27557
2024-07-07,1.28074,1.28469,1.28025,1.28065
2024-07-08,1.28147,1.28246,1.27792,1.28156
2024-07-09,1.27887,1.28475,1.27853,1.27877
2024-07-10,1.28543,1.29487,1.28505,1.28526
2024-07-11,1.29252,1.29921,1.29032,1.29237
2024-07-14,1.29678,1.29954,1.29628,1.29668
2024-07-15,1.297,1.29803,1.29401,1.297
2024-07-16,1.29781,1.30446,1.29668,1.29777
2024-07-17,1.30086,1.30129,1.29697,1.30075
2024-07-18,1.29497,1.29497,1.29016,1.29517
2024-07-21,1.29324,1.29415,1.29067,1.29331
2024-07-22,1.29333,1.29349,1.28886,1.29324
2024-07-23,1.29032,1.29383,1.28785,1.29016
2024-07-24,1.28984,1.29134,1.28629,1.28999
2024-07-25,1.28556,1.2875,1.28505,1.28568
2024-07-28,1.28672,1.28884,1.2807,1.28684
2024-07-29,1.28579,1.28651,1.2821,1.28604
2024-07-30,1.28381,1.28545,1.28225,1.2837
2024-07-31,1.28535,1.28617,1.27561,1.28531
2024-08-01,1.27285,1.28403,1.27089,1.2729
2024-08-04,1.27882,1.28162,1.27115,1.27879
2024-08-05,1.27879,1.28016,1.26731,1.27887
2024-08-06,1.26833,1.27358,1.26833,1.26847
2024-08-07,1.26849,1.27421,1.26662,1.26804
2024-08-08,1.2746,1.27742,1.27272,1.27475
2024-08-11,1.27499,1.27946,1.27489,1.27504
2024-08-12,1.27724,1.28361,1.27652,1.27712
2024-08-13,1.28662,1.28689,1.2824,1.28667
2024-08-14,1.28253,1.28707,1.27998,1.28287
2024-08-15,1.28598,1.29146,1.28584,1.28594
2024-08-18,1.29483,1.29975,1.29416,1.29472
2024-08-19,1.29902,1.30444,1.29756,1.29904
2024-08-20,1.30351,1.30787,1.30117,1.30354
2024-08-21,1.3093,1.3129,1.30822,1.30935
2024-08-22,1.30976,1.323,1.30928,1.30977
2024-08-25,1.32147,1.32224,1.31825,1.32127
2024-08-26,1.31921,1.32459,1.31808,1.31917
2024-08-27,1.32564,1.32626,1.31926,1.32575
2024-08-28,1.31945,1.3227,1.31466,1.31937
2024-08-29,1.31652,1.32013,1.31265,1.31662
2024-09-01,1.31308,1.31544,1.31208,1.31285
2024-09-02,1.31411,1.31475,1.309,1.3142
2024-09-03,1.31136,1.31749,1.31024,1.31141
2024-09-04,1.31448,1.31881,1.31389,1.31448
2024-09-05,1.31773,1.32343,1.31299,1.31775
2024-09-08,1.31323,1.31439,1.30716,1.31334
2024-09-09,1.30698,1.31075,1.30499,1.30714
2024-09-10,1.30822,1.31117,1.30032,1.30803
2024-09-11,1.30392,1.30839,1.30327,1.30395
2024-09-12,1.31332,1.31569,1.31165,1.31323
2024-09-15,1.31359,1.32139,1.31359,1.3138
2024-09-16,1.32107,1.32303,1.316,1.32107
2024-09-17,1.31676,1.32529,1.31562,1.31674
2024-09-18,1.32034,1.33119,1.31551,1.32011
2024-09-19,1.3283,1.33413,1.32705,1.32818
2024-09-22,1.33127,1.33602,1.32513,1.3314
2024-09-23,1.33497,1.33993,1.33333,1.33499
2024-09-24,1.34273,1.34297,1.33369,1.34273
2024-09-25,1.33149,1.34329,1.33142,1.33158
2024-09-26,1.3412,1.34282,1.33617,1.34138
2024-09-29,1.33833,1.34246,1.33631,1.33833
2024-09-30,1.33779,1.33905,1.32647,1.33761
2024-10-01,1.32747,1.33055,1.32487,1.3274
2024-10-02,1.32635,1.32654,1.30943,1.32661
2024-10-03,1.31304,1.31752,1.30731,1.31303
2024-10-06,1.31241,1.3134,1.30601,1.31252
2024-10-07,1.30861,1.31137,1.30654,1.30847
2024-10-08,1.30941,1.31038,1.30584,1.30948
2024-10-09,1.30671,1.30935,1.30276,1.30683
2024-10-10,1.30617,1.30822,1.30432,1.30622
2024-10-13,1.30494,1.30722,1.30315,1.3049
2024-10-14,1.30685,1.31019,1.30363,1.30675
2024-10-15,1.30656,1.30774,1.29836,1.30659
2024-10-16,1.29917,1.30203,1.29759,1.29902
2024-10-17,1.30161,1.30686,1.30124,1.30157
2024-10-20,1.30514,1.30531,1.29798,1.30526
2024-10-21,1.29831,1.30152,1.29465,1.2983
2024-10-22,1.2982,1.29961,1.29376,1.29828
2024-10-23,1.29164,1.29868,1.29122,1.29137
2024-10-24,1.2974,1.29992,1.29571,1.29734
2024-10-27,1.29582,1.30009,1.29406,1.29582
